station_id,latitude,longitude,name
3287,40.790261,-73.977131,"W 87 St & West End Ave"
3288,40.778301,-73.9488134,"E 88 St & 1 Ave"
3289,40.79017948095081,-73.97288918495178,"W 90 St & Amsterdam Ave"
3290,40.7779453,-73.946041,"E 89 St & York Ave"
3291,40.7933718,-73.97685115,"Riverside Dr & W 91 St"
3292,40.7857851,-73.957481,"5 Ave & E 93 St"
3293,40.7921,-73.9739,"W 92 St & Broadway"
3294,40.7835016,-73.955327,"E 91 St & Park Ave"
3295,40.79127,-73.964839,"Central Park W & W 96 St"
3297,40.6686627,-73.97988067,"6 St & 7 Ave"
3298,40.686371,-73.99383324,"Warren St & Court St"
3300,40.66514681533792,-73.97637605667114,"Prospect Park West & 8 St"
3301,40.7919557,-73.968087,"Columbus Ave & W 95 St"
3302,40.7969347,-73.9643412291,"Columbus Ave & W 103 St"
3303,40.6849894,-73.99440329,"Butler St & Court St"
3304,40.668127,-73.98377641,"6 Ave & 9 St"
3305,40.78112229934166,-73.94965589046478,"E 91 St & 2 Ave"
3306,40.6662078,-73.98199886,"10 St & 7 Ave"
3307,40.7941654,-73.974124,"West End Ave & W 94 St"
3308,40.6861758,-73.99645295,"Kane St & Clinton St"
3309,40.7859201,-73.94860294,"E 97 St & 3 Ave"
3310,40.663779,-73.98396846,"14 St & 7 Ave"
3311,40.68763155,-74.0016256,"Columbia St & Kane St"
3312,40.7817212,-73.94594,"1 Ave & E 94 St"
3313,40.6663181,-73.9854617,"6 Ave & 12 St"
3314,40.7937704,-73.971888,"W 95 St & Broadway"
3315,40.6847514,-73.99917254,"Henry St & Degraw St"
3316,40.7989937,-73.9662173778,"W 104 St & Amsterdam Ave"
3317,40.6686273,-73.98700053,"10 St & 5 Ave"
3319,40.666287,-73.98895053,"14 St & 5 Ave"
3320,40.793393,-73.9635556,"Central Park West & W 100 St"
3321,40.6831164,-73.99785267,"Clinton St & Union St"
3322,40.668603,-73.9904394,"12 St & 4 Ave"
3323,40.7981856,-73.9605909006,"W 106 St & Central Park West"
3324,40.6685455,-73.99333264,"3 Ave & 14 St"
3325,40.7849032,-73.950503,"E 95 St & 3 Ave"
3326,40.67434,-74.00194698,"Clinton St & Centre St"
3327,40.7877214,-73.94728331,"3 Ave & E 100 St"
3329,40.6829151,-73.99318208,"Degraw St & Smith St"
3330,40.6725058,-74.00494695,"Henry St & Bay St"
3331,40.8013434,-73.9711457439,"Riverside Dr & W 104 St"
3333,40.6747055,-74.0075572,"Columbia St & Lorraine St"
3335,40.6772744,-73.98282002,"Union St & 4 Ave"
3336,40.787801,-73.953559,"E 97 St & Madison Ave"
3339,40.6765304,-73.97846879,"Berkeley Pl & 6 Ave"
3340,40.6753274,-74.0100698,"Wolcott St & Dwight St"
3341,40.795346,-73.96186,"Central Park West & W 102 St"
3342,40.6777748,-74.0094613,"Pioneer St & Richards St"
3343,40.7997568,-73.9621128676,"W 107 St & Columbus Ave"
3344,40.679043,-74.011169,"Pioneer St & Van Brunt St"
3345,40.78948541553215,-73.95242929458618,"Madison Ave & E 99 St"
3347,40.6773429,-74.01275056,"Van Brunt St & Wolcott St"
3350,40.7973721,-73.97041192,"W 100 St & Broadway"
3351,40.7869946,-73.94164802,"E 102 St & 1 Ave"
3353,40.6747844,-74.01612847,"Reed St & Van Brunt St"
3354,40.668132,-73.97363831,"3 St & Prospect Park West"
3355,40.76800889305947,-73.96845281124115,"E 66 St & Madison Ave"
3357,40.8008363,-73.9664492472,"W 106 St & Amsterdam Ave"
3359,40.7691572,-73.96703464,"E 68 St & Madison Ave"
3361,40.6740886,-73.9787282,"Carroll St & 6 Ave"
3363,40.7904828,-73.95033068,"E 102 St & Park Ave"
3364,40.6751622,-73.9814832,"Carroll St & 5 Ave"
3365,40.6703837,-73.97839676,"3 St & 7 Ave"
3366,40.8021174,-73.9681805305,"West End Ave & W 107 St"
3367,40.7922553,-73.95249933,"5 Ave & E 103 St"
3368,40.6728155,-73.98352355,"5 Ave & 3 St"
3373,40.6750705,-73.98775226,"3 St & 3 Ave"
3374,40.799484,-73.955613,"Central Park North & Adam Clayton Powell Blvd"
3377,40.6786115,-73.99037292,"Carroll St & Bond St"
3379,40.7903051,-73.94755757,"E 103 St & Lexington Ave"
3381,40.6777287,-73.99364123,"3 St & Hoyt St"
3382,40.680611,-73.99475825,"Carroll St & Smith St"
3383,40.804213,-73.96699104,"Cathedral Pkwy & Broadway"
3384,40.6787242,-73.99599099,"Smith St & 3 St"
3386,40.6809591,-73.99905709,"1 Pl & Clinton St"
3387,40.7934337,-73.94945003,"E 106 St & Madison Ave"
3388,40.6828003,-73.99990419,"President St & Henry St"
3389,40.6830456,-74.00348559,"Carroll St & Columbia St"
3390,40.79329668,-73.9432083,"E 109 St & 3 Ave"
3391,40.7892529,-73.93956237,"E 106 St & 1 Ave"
3392,40.6812117,-74.00860912,"Commerce St & Van Brunt St"
3393,40.6794327,-74.00785041,"Richards St & Delavan St"
3394,40.6769993,-74.00647134,"Columbia St & W 9 St"
3395,40.6763744,-74.00324957,"Henry St & W 9 St"
3396,40.6783563,-74.00014502,"Clinton St & 4 Place"
3397,40.6763947,-73.99869893,"Court St & Nelson St"
3398,40.6746957,-73.99785768,"Smith St & 9 St"
3400,40.7961535,-73.94782145,"E 110 St & Madison Ave"
3401,40.6724811,-73.99331394,"2 Ave & 9 St"
3402,40.6902375,-73.99203074,"Court St & State St"
3403,40.6705135,-73.98876585,"4 Ave & 9 St"
3404,40.6704922,-73.98541675,"7 St & 5 Ave"
3405,40.6704836,-73.98208968,"5 St & 6 Ave"
3408,40.6881529,-73.99520919,"Congress St & Clinton St"
3410,40.6864442,-73.98759104,"Dean St & Hoyt St"
3411,40.6849668,-73.98620772,"Bond St & Bergen St"
3413,40.6827549,-73.98258555,"Wyckoff St & 3 Ave"
3415,40.6793307,-73.97519523,"Prospect Pl & 6 Ave"
3416,40.6776147,-73.97324283,"7 Ave & Park Pl"
3417,40.6795766,-73.97854971,"Baltic St & 5 Ave"
3418,40.6750207,-73.97111473,"Plaza St West & Flatbush Ave"
3419,40.6792788,-73.98154004,"Douglass St & 4 Ave"
3420,40.6802133,-73.98432695,"Douglass St & 3 Ave"
3421,40.6843549,-73.98901629,"Hoyt St & Warren St"
3422,40.6859296,-74.00242364,"Columbia St & Degraw St"
3423,40.6610633719006,-73.97945255041122,"West Drive & Prospect Park West"
3425,40.7892105,-73.94370784,"2 Ave  & E 104 St"
3427,40.72430527250332,-73.99600982666016,"Lafayette St & Jersey St"
3428,40.740983,-74.001702,"8 Ave & W 16 St"
3429,40.68506807308177,-73.97790759801863,"Hanson Pl & Ashland Pl"
3430,40.71907891179564,-73.94223690032959,"Richardson St & N Henry St"
